batter,breaks,coordinates,description,endSpeed,extension,game_pk,pitcher,plateTime,result,startSpeed,strikeZoneBottom,strikeZoneTop,type,typeConfidence,zone
667452,"{'breakAngle': 36.0, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -16.1, 'breakVerticalInduced': 14.6, 'breakHorizontal': 11.9, 'spinRate': 2142, 'spinDirection': 207}","{'aY': 32.36316199182877, 'aZ': -15.009804698441203, 'pfxX': -6.843720368148393, 'pfxZ': 8.996543787662345, 'pX': -1.1406776247648356, 'pZ': 2.0470212592385435, 'vX0': 2.102313444619626, 'vY0': -137.67542501701695, 'vZ0': -8.338564897160108, 'x': 160.48, 'y': 183.51, 'x0': -1.0280351104791787, 'y0': 50.00281694473079, 'z0': 6.144438335813556, 'aX': -13.054312273754007}",Ball,86.3,5.802653477865434,718760,614179,0.39880811198817545,Single,94.7,1.565,3.411,Sinker,2.0,13
667452,"{'breakAngle': 2.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.9, 'breakVerticalInduced': -0.4, 'breakHorizontal': 1.2, 'spinRate': 1841, 'spinDirection': 35}","{'aY': 25.70094374890605, 'aZ': -32.129284034534166, 'pfxX': -1.0392558337856659, 'pfxZ': 0.02777133835406964, 'pX': -0.06280326815989624, 'pZ': 2.381944872067743, 'vX0': 2.7306186326032535, 'vY0': -122.91362867913885, 'vZ0': -2.8302123070014087, 'x': 119.39, 'y': 174.47, 'x0': -1.0559955626818722, 'y0': 50.002789544318496, 'z0': 6.292927213042845, 'aX': -1.5813151248558146}",Called Strike,77.4,5.738174962629753,718760,614179,0.446641349189123,Single,84.4,1.565,3.411,Curveball,2.0,5
667452,"{'breakAngle': 1.2, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -44.0, 'breakVerticalInduced': -4.9, 'breakHorizontal': 0.8, 'spinRate': 2094, 'spinDirection': 33}","{'aY': 24.29076550391067, 'aZ': -35.7446210439, 'pfxX': -1.0318290981087515, 'pfxZ': -2.3791828513553135, 'pX': 0.7148452734231637, 'pZ': 1.5849610829358698, 'vX0': 4.427191926565054, 'vY0': -121.73168548075402, 'vZ0': -3.616297438473804, 'x': 89.75, 'y': 195.99, 'x0': -0.9947974945767402, 'y0': 50.005238586749556, 'z0': 6.189878409638633, 'aX': -1.546184183246835}",Foul Tip,77.2,5.987279361801303,718760,614179,0.45024704168767604,Single,83.6,1.565,3.411,Curveball,2.0,9
667452,"{'breakAngle': 1.2, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.9, 'breakVerticalInduced': -2.2, 'breakHorizontal': 0.6, 'spinRate': 1751, 'spinDirection': 37}","{'aY': 26.282551130078982, 'aZ': -33.540945527325526, 'pfxX': -0.9165481167201333, 'pfxZ': -0.8579009617631899, 'pX': 0.6469205214237912, 'pZ': 1.9958831932943328, 'vX0': 4.3338060629474535, 'vY0': -125.75488949224919, 'vZ0': -3.7381060694771486, 'x': 92.34, 'y': 184.89, 'x0': -0.9820760434853397, 'y0': 50.00132811219472, 'z0': 6.23183192591317, 'aX': -1.4632937489372968}","In play, no out",79.4,5.873071547969404,718760,614179,0.43609524001490385,Single,86.4,1.565,3.411,Curveball,2.0,9
665161,"{'breakAngle': 32.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.6, 'breakVerticalInduced': 19.8, 'breakHorizontal': 8.6, 'spinRate': 1731, 'spinDirection': 219}","{'aY': 29.712577300670294, 'aZ': -10.434354364884403, 'pfxX': -5.5870389264779, 'pfxZ': 12.377343519559638, 'pX': 0.8390118891125541, 'pZ': 0.5037270575393036, 'vX0': 6.551097179939285, 'vY0': -132.09077573793664, 'vZ0': -11.940654547968052, 'x': 85.02, 'y': 225.18, 'x0': -0.9543988487337576, 'y0': 50.00551217884354, 'z0': 5.865624416465318, 'aX': -9.815588159854787}",Ball In Dirt,83.0,6.061389102919219,718760,614179,0.4156233155692006,Lineout,91.2,1.74,3.61,Changeup,2.0,14
665161,"{'breakAngle': 37.2, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -16.7, 'breakVerticalInduced': 12.8, 'breakHorizontal': 12.6, 'spinRate': 2221, 'spinDirection': 206}","{'aY': 32.055720314673586, 'aZ': -17.503346725234486, 'pfxX': -7.35442746071964, 'pfxZ': 7.3798185632974125, 'pX': -0.7650286590349492, 'pZ': 3.8808375745139836, 'vX0': 3.3089450279724546, 'vY0': -140.19364196425474, 'vZ0': -3.3983661777277434, 'x': 146.16, 'y': 134.0, 'x0': -1.0058714271637952, 'y0': 50.00486799762373, 'z0': 6.25310599285051, 'aX': -14.622726250366835}",Swinging Strike,87.9,5.929334888225907,718760,614179,0.3908798585522799,Lineout,96.3,1.74,3.61,Sinker,2.0,11
665161,"{'breakAngle': 3.6, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -43.8, 'breakVerticalInduced': -4.8, 'breakHorizontal': -2.6, 'spinRate': 1958, 'spinDirection': 33}","{'aY': 23.994937226154807, 'aZ': -36.13958501696194, 'pfxX': 1.1849347797008833, 'pfxZ': -2.6383130313022125, 'pX': 0.04885377602617941, 'pZ': 2.8074496829627136, 'vX0': 2.280177487556145, 'vY0': -121.79181263478256, 'vZ0': -0.9721163176023365, 'x': 115.14, 'y': 162.98, 'x0': -1.0536086639148, 'y0': 50.00443470037036, 'z0': 6.3382384739073725, 'aX': 1.7793535097303017}","In play, out(s)",77.0,5.802026377475018,718760,614179,0.44979061594655034,Lineout,83.6,1.74,3.61,Curveball,2.0,5
608324,"{'breakAngle': 19.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -16.2, 'breakVerticalInduced': 13.6, 'breakHorizontal': 5.4, 'spinRate': 2520, 'spinDirection': 217}","{'aY': 32.04841247227341, 'aZ': -16.260138414544677, 'pfxX': -3.9301902306581886, 'pfxZ': 8.050175874044976, 'pX': 0.9756554583640461, 'pZ': 2.8717385898543264, 'vX0': 7.920657359611953, 'vY0': -139.82310132858157, 'vZ0': -5.855357404615075, 'x': 79.81, 'y': 161.24, 'x0': -1.3854160356456042, 'y0': 50.002121837699754, 'z0': 6.06314503728848, 'aX': -7.769257616014301}",Ball,87.8,6.161016672615092,718760,666619,0.39199995212084016,Flyout,96.2,1.53,3.22,Sinker,2.0,12
608324,"{'breakAngle': 25.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -15.5, 'breakVerticalInduced': 13.8, 'breakHorizontal': 7.2, 'spinRate': 2484, 'spinDirection': 215}","{'aY': 33.15666848113663, 'aZ': -15.524247058638284, 'pfxX': -4.633116700897574, 'pfxZ': 8.310072183035212, 'pX': -0.10378069333089636, 'pZ': 2.7174691449006034, 'vX0': 5.487015997736083, 'vY0': -140.9359685350198, 'vZ0': -6.548715667298712, 'x': 120.96, 'y': 165.41, 'x0': -1.4774574418614976, 'y0': 50.00525652624663, 'z0': 6.0807318242880495, 'aX': -9.286528321487436}",Foul,88.4,6.161015833661218,718760,666619,0.3891968915432469,Flyout,96.9,1.53,3.22,Sinker,2.0,5
608324,"{'breakAngle': 22.8, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -18.4, 'breakVerticalInduced': 10.7, 'breakHorizontal': 7.7, 'spinRate': 2458, 'spinDirection': 213}","{'aY': 33.452702873903, 'aZ': -18.91778320174967, 'pfxX': -4.876540215960096, 'pfxZ': 6.5895486782642685, 'pX': 0.19542026041669278, 'pZ': 2.6406296173103483, 'vX0': 5.605111965499886, 'vY0': -141.23118003272455, 'vZ0': -6.4708565761868755, 'x': 109.55, 'y': 167.48, 'x0': -1.1854133104622504, 'y0': 50.00273337755495, 'z0': 6.186781168048312, 'aX': -9.809436245666262}","In play, out(s)",88.6,6.353895540944412,718760,666619,0.38846466931403123,Flyout,97.1,1.53,3.22,Sinker,2.0,5
670541,"{'breakAngle': 28.8, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -19.0, 'breakVerticalInduced': 9.4, 'breakHorizontal': 10.6, 'spinRate': 2432, 'spinDirection': 210}","{'aY': 34.22899075363368, 'aZ': -20.3964789543035, 'pfxX': -6.308273850212974, 'pfxZ': 5.686917397022945, 'pX': -0.48914804553611885, 'pZ': 2.9934395386279755, 'vX0': 3.842868845212783, 'vY0': -143.2453953816991, 'vZ0': -5.5561209911793545, 'x': 135.65, 'y': 157.96, 'x0': -1.03111800017304, 'y0': 50.00184972848972, 'z0': 6.240357529629712, 'aX': -13.060332889392189}",Called Strike,89.8,6.394461515153984,718760,666619,0.3829176186754628,Single,98.4,1.71,3.49,Sinker,2.0,4
670541,"{'breakAngle': 26.4, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -21.0, 'breakVerticalInduced': 7.8, 'breakHorizontal': 10.6, 'spinRate': 2519, 'spinDirection': 220}","{'aY': 34.70999138889923, 'aZ': -21.880714382858798, 'pfxX': -6.489755372371928, 'pfxZ': 5.059497761955183, 'pX': -0.276468113147456, 'pZ': 1.8675710497212765, 'vX0': 5.482509974644842, 'vY0': -142.21157499699504, 'vZ0': -7.2683667586545475, 'x': 127.54, 'y': 188.36, 'x0': -1.392735434105346, 'y0': 50.0029400255249, 'z0': 5.859968492416189, 'aX': -13.20151780810173}","In play, run(s)",89.1,6.436903873589499,718760,666619,0.38617639303176476,Single,97.8,1.71,3.49,Sinker,2.0,8
547989,"{'breakAngle': 38.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.1, 'breakVerticalInduced': 14.8, 'breakHorizontal': 10.3, 'spinRate': 2473, 'spinDirection': 212}","{'aY': 38.489662369338426, 'aZ': -13.563690437093857, 'pfxX': -5.981296530666974, 'pfxZ': 8.87126276906532, 'pX': -1.1363535077705273, 'pZ': 3.143889820977558, 'vX0': 2.1547395921078274, 'vY0': -145.0011929729763, 'vZ0': -6.301129368389268, 'x': 160.32, 'y': 153.89, 'x0': -1.1183438151635403, 'y0': 50.00722778889846, 'z0': 6.196374464041208, 'aX': -12.555468207955236}",Foul,90.0,6.441983689286543,718760,666619,0.37984666447625237,Single,99.7,1.56,3.41,Sinker,2.0,11
547989,"{'breakAngle': 27.6, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -18.8, 'breakVerticalInduced': 9.5, 'breakHorizontal': 9.5, 'spinRate': 2560, 'spinDirection': 211}","{'aY': 35.1287012343488, 'aZ': -19.99870312144714, 'pfxX': -5.752508746587814, 'pfxZ': 5.876703643068694, 'pX': -0.2731092006857183, 'pZ': 2.6465809089037107, 'vX0': 4.059155222326576, 'vY0': -143.50030176093242, 'vZ0': -6.257319750205783, 'x': 127.41, 'y': 167.32, 'x0': -0.9630216809843953, 'y0': 50.00709684011113, 'z0': 6.113676465695613, 'aX': -11.925788146058471}","In play, run(s)",89.8,6.403133707685884,718760,666619,0.38259568886897455,Single,98.7,1.56,3.41,Sinker,2.0,5
663656,"{'breakAngle': 13.2, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -32.9, 'breakVerticalInduced': 0.0, 'breakHorizontal': -7.8, 'spinRate': 2651, 'spinDirection': 112}","{'aY': 28.48363493842597, 'aZ': -31.779359906881126, 'pfxX': 4.232966129813743, 'pfxZ': 0.21609716629454923, 'pX': -0.6216659111647422, 'pZ': 2.5874400609867836, 'vX0': 0.6180556723328705, 'vY0': -132.87033191439855, 'vZ0': -3.0132174897931385, 'x': 140.7, 'y': 168.92, 'x0': -1.407103679063079, 'y0': 50.000001191789565, 'z0': 6.045557184151951, 'aX': 7.565995944261797}",Called Strike,83.9,6.437216233093728,718760,666619,0.4122326989186629,Groundout,91.2,1.66,3.54,Slider,2.0,4
663656,"{'breakAngle': 14.4, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -32.6, 'breakVerticalInduced': 0.4, 'breakHorizontal': -8.3, 'spinRate': 2685, 'spinDirection': 98}","{'aY': 29.01324589732896, 'aZ': -31.0280372930124, 'pfxX': 4.4522446071442054, 'pfxZ': 0.6441329304764594, 'pX': -0.3304227442604909, 'pZ': 2.0922728652878737, 'vX0': 1.155296263541929, 'vY0': -132.58889461729288, 'vZ0': -4.635606588981559, 'x': 129.59, 'y': 182.29, 'x0': -1.3504154286078545, 'y0': 50.002462482144715, 'z0': 6.134102583417461, 'aX': 7.90626042851919}",Called Strike,83.6,6.382331710809583,718760,666619,0.4134974457780545,Groundout,91.1,1.66,3.54,Slider,2.0,7
663656,"{'breakAngle': 27.6, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -20.0, 'breakVerticalInduced': 8.0, 'breakHorizontal': 10.2, 'spinRate': 2585, 'spinDirection': 202}","{'aY': 36.867397737661875, 'aZ': -21.947002072991037, 'pfxX': -5.703353449805745, 'pfxZ': 4.90521590081222, 'pX': -1.670692286188809, 'pZ': 3.248509295801061, 'vX0': 0.3630271748206475, 'vY0': -144.2940249039417, 'vZ0': -4.6224586612013026, 'x': 180.68, 'y': 151.07, 'x0': -1.0588497779728725, 'y0': 50.00683486491997, 'z0': 6.242622184387999, 'aX': -11.903333348649326}",Ball,90.0,6.383893030255743,718760,666619,0.38112432708939536,Groundout,99.1,1.66,3.54,Sinker,2.0,11
663656,"{'breakAngle': 15.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -33.6, 'breakVerticalInduced': -0.4, 'breakHorizontal': -9.1, 'spinRate': 2748, 'spinDirection': 94}","{'aY': 28.317690079431678, 'aZ': -32.35100831048948, 'pfxX': 5.317481961243237, 'pfxZ': -0.10026430877677406, 'pX': -1.6067420850856973, 'pZ': 3.157693118637534, 'vX0': -2.103396013552177, 'vY0': -131.94685073968762, 'vZ0': -1.822860143817492, 'x': 178.25, 'y': 153.52, 'x0': -1.4897003060546954, 'y0': 50.00423420778153, 'z0': 6.243514489616942, 'aX': 9.367755523794674}",Ball,83.1,6.313875079711194,718760,666619,0.4152748699637243,Groundout,90.6,1.66,3.54,Slider,2.0,11
663656,"{'breakAngle': 27.6, 'breakLength': 6.0, 'breakY': 24.0, 'breakVertical': -22.3, 'breakVerticalInduced': 6.0, 'breakHorizontal': 11.4, 'spinRate': 2445, 'spinDirection': 206}","{'aY': 35.69157118012031, 'aZ': -23.453435778836564, 'pfxX': -6.757344651596817, 'pfxZ': 4.207473588484089, 'pX': -0.4268606839839149, 'pZ': 1.7188874312860627, 'vX0': 3.7767297340926373, 'vY0': -143.626939041117, 'vZ0': -8.404174488371792, 'x': 133.27, 'y': 192.37, 'x0': -0.8863838723314039, 'y0': 50.005106708949675, 'z0': 6.1608814937134655, 'aX': -14.009072609787053}","In play, out(s)",90.0,6.505426550356598,718760,666619,0.3825102815352164,Groundout,98.8,1.66,3.54,Sinker,2.0,7
518735,"{'breakAngle': 39.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.2, 'breakVerticalInduced': 18.8, 'breakHorizontal': 11.4, 'spinRate': 2487, 'spinDirection': 221}","{'aY': 30.82340535669339, 'aZ': -11.761753557319587, 'pfxX': -6.83633521079905, 'pfxZ': 11.473128775099138, 'pX': -1.193171231719008, 'pZ': 1.3857691686135616, 'vX0': 3.8843634730842544, 'vY0': -133.09468090571093, 'vZ0': -9.173493196547637, 'x': 154.16, 'y': 142.97, 'x0': -1.789901427368553, 'y0': 50.000654161705334, 'z0': 5.747231312973239, 'aX': -12.159375890234022}",Ball,83.2,6.0178662877501825,718760,593576,0.4128803940007555,Walk,91.6,1.53,3.19,Four-Seam Fastball,0.76,13
518735,"{'breakAngle': 38.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -11.8, 'breakVerticalInduced': 20.8, 'breakHorizontal': 9.4, 'spinRate': 2542, 'spinDirection': 215}","{'aY': 30.64274095826318, 'aZ': -9.346965976054868, 'pfxX': -5.484919548541899, 'pfxZ': 12.658261423080589, 'pX': -1.6169674239571499, 'pZ': 1.1355905069653505, 'vX0': 2.1585299078403253, 'vY0': -133.86659818038476, 'vZ0': -10.396269480037006, 'x': 178.63, 'y': 208.12, 'x0': -1.724130771655458, 'y0': 50.00303670840179, 'z0': 5.753010300677904, 'aX': -9.890188130681485}",Ball,83.9,5.967831778130103,718760,593576,0.4101811337183472,Walk,92.2,1.53,3.19,Four-Seam Fastball,0.9,13
518735,"{'breakAngle': 14.4, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -45.7, 'breakVerticalInduced': -4.7, 'breakHorizontal': 11.5, 'spinRate': 1351, 'spinDirection': 262}","{'aY': 25.22451554971217, 'aZ': -34.235949265886205, 'pfxX': -7.47019772049738, 'pfxZ': -1.4455841887574374, 'pX': 0.5045030640824203, 'pZ': -0.9306405110075653, 'vX0': 7.213793915285844, 'vY0': -119.35888766676953, 'vZ0': -8.621343058595265, 'x': 97.77, 'y': 263.91, 'x0': -1.6015923216489134, 'y0': 50.001983204801505, 'z0': 5.854165853463581, 'aX': -10.665098224795416}",Ball,75.7,6.465449274526871,718760,593576,0.4607522655934857,Walk,82.3,1.53,3.19,Splitter,0.95,14
518735,"{'breakAngle': 26.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.2, 'breakVerticalInduced': 18.2, 'breakHorizontal': 6.8, 'spinRate': 2549, 'spinDirection': 212}","{'aY': 31.91650598462557, 'aZ': -12.909589854880865, 'pfxX': -4.309866098821207, 'pfxZ': 10.672908673762818, 'pX': -0.5798588065781454, 'pZ': 3.042142213790097, 'vX0': 4.030000715613789, 'vY0': -134.2225476842625, 'vZ0': -5.043623993989528, 'x': 139.1, 'y': 156.64, 'x0': -1.548539657210753, 'y0': 50.00549329410865, 'z0': 5.881501953386168, 'aX': -7.7819414650903775}",Called Strike,83.5,5.968596356693843,718760,593576,0.4097358753506568,Walk,92.3,1.53,3.19,Four-Seam Fastball,0.9,1
518735,"{'breakAngle': 26.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.3, 'breakVerticalInduced': 18.8, 'breakHorizontal': 6.7, 'spinRate': 2469, 'spinDirection': 219}","{'aY': 31.80585665986955, 'aZ': -12.41631389577336, 'pfxX': -4.247675066655297, 'pfxZ': 10.860972288813938, 'pX': -0.4265611118812473, 'pZ': 3.393785423167505, 'vX0': 4.001771651547631, 'vY0': -134.65928542084637, 'vZ0': -4.26944537750285, 'x': 133.26, 'y': 147.15, 'x0': -1.386828906400845, 'y0': 50.0051772319542, 'z0': 5.891635714093188, 'aX': -7.728901933610733}",Foul,83.8,6.051393452605093,718760,593576,0.40823015592575995,Walk,92.6,1.53,3.19,Four-Seam Fastball,0.91,11
518735,"{'breakAngle': 32.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.5, 'breakVerticalInduced': 19.2, 'breakHorizontal': 8.2, 'spinRate': 2471, 'spinDirection': 212}","{'aY': 33.768350477461304, 'aZ': -11.82502233544161, 'pfxX': -4.882346271344092, 'pfxZ': 11.040876046685247, 'pX': -0.8783713511903402, 'pZ': 3.6123367686892354, 'vX0': 2.8639041021611527, 'vY0': -135.87861628048276, 'vZ0': -3.895524970199142, 'x': 150.48, 'y': 141.25, 'x0': -1.319720526630186, 'y0': 50.00110102035955, 'z0': 5.904865435469953, 'aX': -8.997320285731076}",Ball,84.2,6.061880469368749,718760,593576,0.40533551630673204,Walk,93.4,1.53,3.19,Four-Seam Fastball,0.93,11
641313,"{'breakAngle': 42.0, 'breakLength': 6.0, 'breakY': 24.0, 'breakVertical': -18.5, 'breakVerticalInduced': 13.3, 'breakHorizontal': 16.7, 'spinRate': 2510, 'spinDirection': 208}","{'aY': 33.29339074844199, 'aZ': -18.162034132023358, 'pfxX': -9.654175751472199, 'pfxZ': 7.639659861691916, 'pX': -1.5426814528004786, 'pZ': 3.689236023800684, 'vX0': 3.204792383228881, 'vY0': -135.49576962419343, 'vZ0': -2.7411987845772074, 'x': 175.8, 'y': 139.17, 'x0': -1.4959401580757785, 'y0': 50.00519595163001, 'z0': 6.003168965146738, 'aX': -17.713319568386638}",Ball,84.1,6.073021451207992,718760,593576,0.40631511713067026,Forceout,93.1,1.55,3.4,Sinker,0.94,11
641313,"{'breakAngle': 40.8, 'breakLength': 6.0, 'breakY': 24.0, 'breakVertical': -19.6, 'breakVerticalInduced': 12.1, 'breakHorizontal': 17.0, 'spinRate': 2495, 'spinDirection': 212}","{'aY': 33.467836156466184, 'aZ': -18.414726686338952, 'pfxX': -10.1121568927743, 'pfxZ': 7.457044897432884, 'pX': -0.7819647895568488, 'pZ': 2.243385982138959, 'vX0': 5.118403955413205, 'vY0': -135.87738751746102, 'vZ0': -6.237167253319046, 'x': 146.81, 'y': 178.21, 'x0': -1.3899926393129554, 'y0': 50.0010050182423, 'z0': 5.87528492125094, 'aX': -18.65498287237663}","In play, out(s)",84.6,6.069578651715409,718760,593576,0.40516506869210245,Forceout,93.5,1.55,3.4,Sinker,0.94,4
673357,"{'breakAngle': 31.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.3, 'breakVerticalInduced': 17.9, 'breakHorizontal': 7.9, 'spinRate': 2555, 'spinDirection': 215}","{'aY': 34.5971995921138, 'aZ': -12.794524426794935, 'pfxX': -5.292948468803634, 'pfxZ': 10.343869013058532, 'pX': 0.4189845988955368, 'pZ': 3.302330460643574, 'vX0': 6.615152994819334, 'vY0': -137.06941009213517, 'vZ0': -4.206407198862313, 'x': 101.03, 'y': 149.62, 'x0': -1.3554509601817966, 'y0': 50.006103779262816, 'z0': 5.751715034942398, 'aX': -9.920420365274248}",Swinging Strike,84.9,6.067538480022242,718760,593576,0.4019480547244023,Pop Out,94.3,1.82,3.73,Four-Seam Fastball,0.94,3
673357,"{'breakAngle': 42.0, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -17.3, 'breakVerticalInduced': 14.4, 'breakHorizontal': 15.6, 'spinRate': 2424, 'spinDirection': 211}","{'aY': 34.345040127589286, 'aZ': -16.30624386770307, 'pfxX': -9.37849062026878, 'pfxZ': 8.601807621581337, 'pX': -0.5004299397806278, 'pZ': 2.738688836155087, 'vX0': 5.447215438295594, 'vY0': -136.0635845968273, 'vZ0': -5.355962241681718, 'x': 136.08, 'y': 164.84, 'x0': -1.327004976252315, 'y0': 50.00195901093218, 'z0': 5.891386793148143, 'aX': -17.30028532411024}","In play, out(s)",84.4,6.1306937087849915,718760,593576,0.40505533444355324,Pop Out,93.6,1.82,3.73,Sinker,0.88,4
643217,"{'breakAngle': 31.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.1, 'breakVerticalInduced': 18.2, 'breakHorizontal': 8.0, 'spinRate': 2484, 'spinDirection': 213}","{'aY': 33.998196683272525, 'aZ': -11.869222526365036, 'pfxX': -4.82600993876977, 'pfxZ': 10.841173974712948, 'pX': -1.0139500929532062, 'pZ': 2.5032572966276616, 'vX0': 2.7822700180645237, 'vY0': -136.91628537046648, 'vZ0': -6.67346119060515, 'x': 155.65, 'y': 171.19, 'x0': -1.4234706760427556, 'y0': 50.00420614067642, 'z0': 5.807489554964472, 'aX': -9.040879465963071}",Ball,85.1,6.129799125528409,718760,593576,0.4021027643988355,Single,94.2,1.49,3.26,Four-Seam Fastball,0.93,11
643217,"{'breakAngle': 14.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -37.3, 'breakVerticalInduced': 1.3, 'breakHorizontal': 9.6, 'spinRate': 1561, 'spinDirection': 258}","{'aY': 25.811649903164856, 'aZ': -30.08068326679522, 'pfxX': -6.356752623541159, 'pfxZ': 1.3797663898698316, 'pX': 1.0581013808153477, 'pZ': 1.0571755224596333, 'vX0': 7.488950958226045, 'vY0': -122.6079490910244, 'vZ0': -5.420737041396235, 'x': 76.67, 'y': 210.24, 'x0': -1.219903051490182, 'y0': 50.000203927839834, 'z0': 5.885084654126066, 'aX': -9.610304109260088}",Ball,77.3,5.935734753160884,718760,593576,0.4479294535627716,Single,84.4,1.49,3.26,Splitter,0.92,14
643217,"{'breakAngle': 33.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.0, 'breakVerticalInduced': 19.0, 'breakHorizontal': 8.5, 'spinRate': 2576, 'spinDirection': 213}","{'aY': 33.52049549477862, 'aZ': -11.178269249986341, 'pfxX': -5.422141139218435, 'pfxZ': 11.486559974458391, 'pX': -0.1579486249174192, 'pZ': 1.999161274677784, 'vX0': 5.00976524195187, 'vY0': -135.33296825610523, 'vZ0': -7.83011276723553, 'x': 123.02, 'y': 184.8, 'x0': -1.3417579532849295, 'y0': 50.00382182836724, 'z0': 5.7402909262323805, 'aX': -9.912679153987508}",Called Strike,84.1,6.106731355678884,718760,593576,0.406977967389226,Single,93.2,1.49,3.26,Four-Seam Fastball,0.92,8
643217,"{'breakAngle': 33.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -14.0, 'breakVerticalInduced': 17.8, 'breakHorizontal': 9.4, 'spinRate': 2484, 'spinDirection': 214}","{'aY': 33.36238837244044, 'aZ': -12.758037424461017, 'pfxX': -5.618345812516233, 'pfxZ': 10.581702894574011, 'pX': -0.8719965091353885, 'pZ': 2.64420374718536, 'vX0': 3.2841071094850043, 'vY0': -135.53483398792275, 'vZ0': -6.196851772884201, 'x': 150.24, 'y': 167.39, 'x0': -1.3780539655476398, 'y0': 50.00530944684777, 'z0': 5.874541538652563, 'aX': -10.312789148692733}",Foul,84.2,6.197839530110066,718760,593576,0.4062289452403909,Single,93.2,1.49,3.26,Four-Seam Fastball,0.91,11
